3826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28945,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,NULL
28943,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
28939,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
30282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3899,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,3
30305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3861,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
30335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3828,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12934,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3898,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3903,NULL,NULL,2000,3,550,4,NULL,NULL,NULL,4
3904,NULL,NULL,130,3,NULL,NULL,NULL,NULL,NULL,NULL
3907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3911,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3877,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3880,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3884,NULL,NULL,200,3,NULL,NULL,NULL,NULL,NULL,NULL
3885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3879,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28955,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
28957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3844,3,1,NULL,NULL,0.03,1,NULL,NULL,NULL,NULL
28961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
4070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29763,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
30298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3815,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3891,NULL,NULL,NULL,NULL,NULL,1,NULL,3,NULL,3
4062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3858,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3812,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7689,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12890,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11417,NULL,NULL,NULL,NULL,0.05,1,1,1,1,1
12814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3922,43,1,61,2,23.5,3,NULL,2,NULL,1
30528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30530,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30533,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30536,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7688,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
4074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4072,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
30334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30523,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28956,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
28960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28962,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
28965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
28967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
